"ID","START","LEN","Entity","Sentence","URL","Annot1","Annot2","Annot3","Annot4","Annot5"
80,9,2,"Krekó Péter","Egyelõre azonban az MSZP vezetése mintha inkább a Krekó Péter elemzõ által is felvázolt lehetõségben bízna: ,,ha a másik két ellenzéki párt továbbra is a kormány támogatásában versenyez egymással, még a kiüresedett és megosztott MSZP [is] kényelmesen megõrizheti a második legerõsebb párt pozícióját, így könnyen lehet, hogy a Fidesz meggyengülésébõl az MSZP profitál majd leginkább"".","http://hvg.hu/itthon/20101025_mszp_szaznapos_tojas_mozgo_vilag",0,0,0,0,0
81,6,2,"Kiss Sándor","A kisebbségi önkormányzat megbízást adott Kiss Sándor körjegyzõnek, hogy a testület szervezeti és mûködési szabályzatát, valamint a települési önkormányzattal kötendõ együttmûködési megállapodást készítse el.","http://www.heol.hu/heves/kozelet/eloszor-alakult-nemet-kisebbsegi-onkormanyzat-335250",0,0,0,0,0
82,8,2,"Schmitt Pál","Az Országgyûlés által megkezdett alkotmánymódosítási folyamatról szólva Schmitt Pál köztársasági elnök a találkozón kifejtette: javaslatot tett a kereszténységre történõ közvetlen utalásra, a Szent Korona, illetve az anyanyelv, a család, az élethosszig tartó tanulás, valamint a sport és egészség alkotmányban történõ megjelenítésére.","http://hvg.hu/itthon/20101023_schmitt_buzek_alkotmany_targyalas",0,0,0,0,0
83,1,2,"Jerzy Buzek","Jerzy Buzek mindezzel kapcsolatban azt hangsúlyozta: fontos, hogy az alapszerzõdés összhangban legyen a társadalmi változásokkal, a reformok pedig a haladás nélkülözhetetlen eszközei, miként azt az Európai Unió története is mutatja.","http://hvg.hu/itthon/20101023_schmitt_buzek_alkotmany_targyalas",0,0,0,0,0
84,9,2,"Jerzy Buzek","A honlap szerint a magyar EU-elnökséggel kapcsolatban, Jerzy Buzek emlékeztetett a soros elnökségi szerep kiemelt fontosságára, amely véleménye szerint a Lisszaboni Szerzõdés életbe lépése után is az egyik legfontosabb intézmény.","http://hvg.hu/itthon/20101023_schmitt_buzek_alkotmany_targyalas",0,0,0,0,0
85,4,2,"Jerzy Buzek","Mint írják, Jerzy Buzek javaslatot tett az európai polgárok integrációjának kérdését vizsgáló közös parlamenti találkozóra, mely a kontinensen élõ kisebbségek, a bevándorlók, illetve a szabad letelepedés lehetõségével élve más tagállamban letelepedõ európaiak társadalmi beilleszkedését tekintené át.","http://hvg.hu/itthon/20101023_schmitt_buzek_alkotmany_targyalas",0,0,0,0,0
86,1,2,"Schmitt Pál","Schmitt Pál úgy fogalmazott: az Európai Uniónak a közös érdekek mellett a közös értékekért is ki kellene állnia, és úgy vélekedett, az egységes pénzügyi vagy gazdasági szabályozás mellett kevés szó esik az európai nemzetek lelki összetartozásáról.","http://hvg.hu/itthon/20101023_schmitt_buzek_alkotmany_targyalas",0,0,0,0,0
87,4,2,"Jerzy Buzek","A tájékoztató szerint Jerzy Buzek kifejezte a vörösiszap-katasztrófa károsultjaival való együttérzését, és részvétét az áldozatok családjaival.","http://hvg.hu/itthon/20101023_schmitt_buzek_alkotmany_targyalas",1,0,0,0,1
89,1,2,"Ruttner György","Ruttner György szerint a támogatási szándék nem a jogi felelõsség elismerését jelenti, hanem humanitárius, erkölcsi megfontolásból született.","http://hvg.hu/itthon/20101020_peren_kivul_mal_karosultak",0,0,0,0,0
90,1,2,"Ruttner György","Ruttner György szerint fontos lenne azoknak az embereknek az eljárás alá vonása, akik a katasztrófavédelem és környezetvédelmi hatóság részérõl jóváhagyták a Mal dokumentumait.","http://hvg.hu/itthon/20101020_peren_kivul_mal_karosultak",0,0,0,0,0
91,23,2,"Balsai István","Arra a kérdésre, hogy a volt kormányfõn kívül van-e olyan konkrét személy, akivel szemben nyomozás elrendelését tartanák kívánatosnak, Balsai István válaszában Gergényi Péter volt budapesti rendõrfõkapitányt, az õ közbiztonsági helyettesét, Lapid Lajost, Szabadfi Árpád akkori országos rendõrfõkapitány-helyettest és Dobozi Józsefet, a Rendészeti Biztonsági Szolgálat (Rebisz) akkori parancsnokát említette.","http://hvg.hu/itthon/20101019_balsai_gyurcsany_felelosseg",0,0,0,0,0
92,26,2,"Gergényi Péter","Arra a kérdésre, hogy a volt kormányfõn kívül van-e olyan konkrét személy, akivel szemben nyomozás elrendelését tartanák kívánatosnak, Balsai István válaszában Gergényi Péter volt budapesti rendõrfõkapitányt, az õ közbiztonsági helyettesét, Lapid Lajost, Szabadfi Árpád akkori országos rendõrfõkapitány-helyettest és Dobozi Józsefet, a Rendészeti Biztonsági Szolgálat (Rebisz) akkori parancsnokát említette.","http://hvg.hu/itthon/20101019_balsai_gyurcsany_felelosseg",-1,-1,-1,0,-1
93,37,2,"Lapid Lajos","Arra a kérdésre, hogy a volt kormányfõn kívül van-e olyan konkrét személy, akivel szemben nyomozás elrendelését tartanák kívánatosnak, Balsai István válaszában Gergényi Péter volt budapesti rendõrfõkapitányt, az õ közbiztonsági helyettesét, Lapid Lajost, Szabadfi Árpád akkori országos rendõrfõkapitány-helyettest és Dobozi Józsefet, a Rendészeti Biztonsági Szolgálat (Rebisz) akkori parancsnokát említette.","http://hvg.hu/itthon/20101019_balsai_gyurcsany_felelosseg",0,-1,-1,-1,-1
94,40,2,"Szabadfi Árpád","Arra a kérdésre, hogy a volt kormányfõn kívül van-e olyan konkrét személy, akivel szemben nyomozás elrendelését tartanák kívánatosnak, Balsai István válaszában Gergényi Péter volt budapesti rendõrfõkapitányt, az õ közbiztonsági helyettesét, Lapid Lajost, Szabadfi Árpád akkori országos rendõrfõkapitány-helyettest és Dobozi Józsefet, a Rendészeti Biztonsági Szolgálat (Rebisz) akkori parancsnokát említette.","http://hvg.hu/itthon/20101019_balsai_gyurcsany_felelosseg",0,-1,-1,-1,-1
95,46,2,"Dobozi József","Arra a kérdésre, hogy a volt kormányfõn kívül van-e olyan konkrét személy, akivel szemben nyomozás elrendelését tartanák kívánatosnak, Balsai István válaszában Gergényi Péter volt budapesti rendõrfõkapitányt, az õ közbiztonsági helyettesét, Lapid Lajost, Szabadfi Árpád akkori országos rendõrfõkapitány-helyettest és Dobozi Józsefet, a Rendészeti Biztonsági Szolgálat (Rebisz) akkori parancsnokát említette.","http://hvg.hu/itthon/20101019_balsai_gyurcsany_felelosseg",0,-1,-1,-1,-1
96,26,2,"Tabajdi Csaba","Az Európai Parlament szocialista frakciója támogatja, hogy a magyarországi vörösiszap-katasztrófa szerepeljen az Európai Parlament (EP) jövõ heti plenáris ülésének napirendjén - közölte Tabajdi Csaba, az MSZP európai parlamenti (EP-) delegációjának vezetõje.","http://kecskemetitv.hu/hun/sa_tv/i_kulfold_4/i_tabajdi:_targyaljanak_a_vorosiszap_katasztrofarol_63541/t_Tabajdi%20tárgyaljanak%20a%20vörösiszap-katasztrófáról%20az%20EP%20ülésén/index.html",0,0,0,0,0
97,1,2,"Dobson Tibor","Dobson Tibor szerint minden remény megvan arra, hogy nekik már nem kell elhagyniuk a várost.","http://hetivalasz.hu/itthon/dobbenetes-foto-igy-kezdodott-az-iszapkatasztrofa-32408/",1,0,0,0,1
98,1,2,"Dobson Tibor","Dobson Tibor kiemelte azt is, hogy kedvezõen alakul a folyók pH értéke, amely most 8 körül van.","http://hetivalasz.hu/itthon/dobbenetes-foto-igy-kezdodott-az-iszapkatasztrofa-32408/",0,0,0,0,0
99,9,2,"Marco Stamm","A klub honlapja a berliniek egyik legjobbját, Marco Stammot faggatta az esélyekrõl.","http://www.heol.hu/heves/sport/marco-stamm-magas-szinvonalat-kepvisel-a-zf-eger-332476",0,0,0,1,1
100,3,1,"Tamás","Milan és Tamás is jól beilleszkedett már.","http://www.heol.hu/heves/sport/marco-stamm-magas-szinvonalat-kepvisel-a-zf-eger-332476",1,0,1,1,1
101,23,2,"Veszprémi István","Fontos megjegyezni, hogy továbbra is követelmény a számlapéldányok hiánytalan elszámolása, ám ennek módjára vonatkozóan nincs hatályos jogszabályi rendelkezés - figyelmeztet Veszprémi István, a Deloitte adópartnere.","http://hvg.hu/gazdasag/20101006_szamla_szamlamasolat_eredeti_szamla",0,0,0,0,0
102,23,2,"Báthory Csaba","Az egri építész a Gárdonyi Géza Ciszterci Gimnázium, Szakközépiskola és Kollégiumban tartott ünnepségen vehette át a kitüntetést a kamara elnökétõl, Báthory Csabától, valamint a tavalyi díjazott csoport vezetõjétõl, Thoma Emõkétõl.","http://www.heol.hu/heves/kozelet/nivodij-a-gilitka-kapolna-felujitasaert-331612",0,0,0,0,0
103,33,2,"Thoma Emõke","Az egri építész a Gárdonyi Géza Ciszterci Gimnázium, Szakközépiskola és Kollégiumban tartott ünnepségen vehette át a kitüntetést a kamara elnökétõl, Báthory Csabától, valamint a tavalyi díjazott csoport vezetõjétõl, Thoma Emõkétõl.","http://www.heol.hu/heves/kozelet/nivodij-a-gilitka-kapolna-felujitasaert-331612",0,0,0,0,0
104,1,2,"Báthory Csaba","Báthory Csaba (balról) és a díjazott Csuhány Béla.","http://www.heol.hu/heves/kozelet/nivodij-a-gilitka-kapolna-felujitasaert-331612",0,0,0,0,0
105,9,2,"Csuhány Béla","Báthory Csaba (balról) és a díjazott Csuhány Béla.","http://www.heol.hu/heves/kozelet/nivodij-a-gilitka-kapolna-felujitasaert-331612",1,1,0,0,1
106,4,2,"Budaházy György","A terrorcselekményekkel vádolt Budaházy György ügyvédje amúgy sikeresnek tartja a választásokat pártja szempontjából.","http://atv.hu/belfold/202003_gaudi_sajnalom_zuschlag_janost",-1,-1,-1,-1,0
107,13,2,"Mahmúd Abbász","Izraelnek választania kell a béke és a telepek között - jelentette ki Mahmúd Abbász palesztin elnök az ENSZ Közgyûlés ülésszakának általános vitájában, egy nappal a ciszjordániai telepépítésekre vállalt tíz hónapos izraeli moratórium hatályának lejárta elõtt.","http://kecskemetitv.hu/hun/sa_zuschlag_per_kecskemet/i_kulfold_4/i_abbasz:_izraelnek_valasztania_kell_a_beke_es_a_tel_61368/t_Abbász%20Izraelnek%20választania%20kell%20a%20béke%20és%20a%20telepek%20között/index.html",0,0,0,0,0
108,5,2,"Kónya Péter","A munkavállalói oldal képviseletében Kónya Péter bejelentette: tekintettel arra, hogy nem kapták meg a legfrissebb, a szakszervezetek javaslatait is tartalmazó törvénytervezetet a rendészeti törvények módosításáról a kormányoldaltól, így nem tudnak dolgozni, ezért a munkát befejezik.","http://kecskemetitv.hu/group/s_!news/i_belfold_3/i_demonstracios_bizottsagot_alakitotta_a_szef_munkav_60251/t_Demonstrációs%20bizottságot%20alakította%20a%20SZÉF%20munkavállalói%20szakszervezetei/index.html",0,0,0,0,0
109,14,1,"Cserni","A kommunisták, a liberálisok, az MDF, a szabad sajtó és Cserni bíró...","http://www.nepszava.hu/articles/article.php?id=345401",0,0,0,0,0
110,13,2,"Cserni","Idõközben eljött a végsõ gyõzelem, és a jog pallosa végre lesújthat Cserni bíróra.","http://www.nepszava.hu/articles/article.php?id=345401",-1,-1,-1,-1,-1
111,58,2,"Révész Máriusz","Erre Cserni ezt írta: ""A bírói függetlenség azt jelenti, hogy a bírák a döntéseik meghozatalánál csak a bizonyított tényeket és a jogviták eldöntéséhez szükséges jogszabályokat vehetik figyelembe... ebbõl egyenesen következik az is, hogy egy párt országgyûlési képviselõje sem vonhat felelõsségre valamely bírót az általa kifogásolt döntéséért, még akkor sem, ha Révész Máriusznak hívják.""","http://www.nepszava.hu/articles/article.php?id=345401",0,-1,-1,-1,-1
112,1,2,"Tarlós István","Tarlós István úgy vélekedett, hogy ezek mellett Budapesten új energiastratégiára, a zöld területek eredményes védelmére, elérhetõ, emberközpontú egészségügyre, az oktatásban egységes követelményrendszerre, pedagógus-életpályamodellre, illetve a cigánykérdés értelmes és életszerû kezelésére, biztonságra, társadalmi összefogásra van szükség.","http://hvg.hu/itthon/20100910_fidesz_kampanynyito_nagygyules",0,0,0,0,1
113,3,2,"Kósa Lajos","Elõtte felszólalt Kósa Lajos, a Fidesz ügyvezetõ alelnöke, Debrecen polgármestere is, aki teljesen természetesnek tartja, hogy a lakáshitelesek megsegítésével kapcsolatos nyolcpontos fideszes javaslatcsomag bejelentése után vita robbant ki, hiszen a bankszövetség vezetõjét a bankárok választják, helyes, hogy ha õ a bankárok érdekeit képviseli.","http://hvg.hu/itthon/20100910_fidesz_kampanynyito_nagygyules",0,0,0,0,0
114,17,2,"Gergényi","Nem véletlen, hogy olyan jó személyes és üzleti kapcsolatban vannak, hogy Pintér nyíltan kételkedhet Gergényi felelõsségében, s mégsem veszélyezteti semmi a kulcspozícióját az Orbán-kormányban.","http://nol.hu/velemeny/ha_ferfi_vagy__hazudj_",0,0,0,-1,-1
116,5,2,"Német Tamás","Az ünnepi szenátusülésen dr. Német Tamás akadémikus mondott köszöntõt, aki hangsúlyozta: aki a fejlõdés, az elõrelépés és az önképzés fontosságára hívta fel a hallgatók figyelmét.","http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230",0,0,0,0,0
117,5,2,"Magda Sándor","A jeles alkalomból dr. Magda Sándor rektor Honoris Causa doktori címet adományozott dr. Csáki Csaba akadémikusnak példamutató munkássága és a KRF-nek nyújtott szakmai segítsége elismeréseként.","http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230",0,0,0,0,0
119,15,2,"Csáki Csaba","A jeles alkalomból dr. Magda Sándor rektor Honoris Causa doktori címet adományozott dr. Csáki Csaba akadémikusnak példamutató munkássága és a KRF-nek nyújtott szakmai segítsége elismeréseként.","http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230",1,1,1,1,1
120,8,2,"Dorsánszki Zsoltnak","Az intézmény szenátusa fõiskolai docens címet adományozott Dorsánszki Zsoltnak, a gyöngyösi Városgondozási Zrt. vezetõjének.","http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230",1,1,1,1,1
121,7,2,"Magda Sándor","Az ünnepségen elhangzott, hogy dr. Magda Sándor a Szent István Egyetem alapításának 10. évfordulója alkalmából átvehette a Lancea Regis ezüstérmet.","http://www.heol.hu/heves/kozelet/elismeresek-atadasaval-kezdodott-az-uj-tanev-326230",1,1,1,1,1
123,1,2,"Szegedi Csanád","Szegedi Csanád, a Jobbik európai parlamenti képviselõje sajtótájékoztatón fejtette ki: pártja elsõként Miskolcon szeretne létrehozni egy minta közrendvédelmi telepet.","http://www.heol.hu/heves/kozelet/vedelmi-telepek-romaknak-megoldas-vagy-abszurditas-325560",0,0,0,0,0
124,2,2,"Jarendra Pachauri","Dr. Jarendra Pachauri, az IPCC elnöke örömmel üdvözölte a klímaváltozásokkal kapcsolatos ,,heves vitákat"".","http://atv.hu/kulfold/20100831_lemondatnak_az_ensz_klimatanacsanak_elnoket",0,0,1,0,1
125,1,2,"Sipos Jenõ","Sipos Jenõ közleménye szerint különösen nagy értékre elkövetett adócsalást, és munkáltatással összefüggésben elkövetett adócsalást tárt fel a VPOP Észak-alföldi Regionális Nyomozó Hivatala egy szolnoki székhelyû cégnél.","http://hvg.hu/itthon/20100828_ketszazmillios_adocsalas_szolnokon",0,0,0,0,0
126,1,3,"Szûcs Somlyó Mária","Szûcs Somlyó Mária ezzel kapcsolatban azt mondta: Tarlós István Budapest-programja a rendre és a stabilitásra épül, de a fejlesztések is nagyon fontosak, ""különösen abban az esetben, ha Demszky Gábor és a szocialisták hagytak valamit a kasszában"".","http://atv.hu/belfold/20100822_tarlos_embere_visszauzent_demszkynek_nem_tudjak_hagyott_e_valamit_a_kasszaban",0,0,0,0,0
127,9,2,"Tarlós István","Szûcs Somlyó Mária ezzel kapcsolatban azt mondta: Tarlós István Budapest-programja a rendre és a stabilitásra épül, de a fejlesztések is nagyon fontosak, ""különösen abban az esetben, ha Demszky Gábor és a szocialisták hagytak valamit a kasszában"".","http://atv.hu/belfold/20100822_tarlos_embere_visszauzent_demszkynek_nem_tudjak_hagyott_e_valamit_a_kasszaban",1,1,1,1,1
128,33,2,"Demszky Gábor","Szûcs Somlyó Mária ezzel kapcsolatban azt mondta: Tarlós István Budapest-programja a rendre és a stabilitásra épül, de a fejlesztések is nagyon fontosak, ""különösen abban az esetben, ha Demszky Gábor és a szocialisták hagytak valamit a kasszában"".","http://atv.hu/belfold/20100822_tarlos_embere_visszauzent_demszkynek_nem_tudjak_hagyott_e_valamit_a_kasszaban",-1,0,-1,-1,-1
129,1,2,"Bocsi Zoltán","Bocsi Zoltán: - Nagyon örülök a játékosaim kiváló hozzáállásnak.","http://www.heol.hu/heves/sport/mk-a-felsotarkany-bucsuztatta-a-tiszaujvarost-322814",0,0,1,0,0
130,1,2,"Igor Matovic","Igor Matovic, a liberális Szabadság és Szolidaritás (SaS) képviselõje azért kapott pofont, mert egy újságcikkben ""Ancának"" nevezte a képviselõnõt.","http://kecskemetitv.hu/hun/sa_tv/i_kulfold_4/i_megpofozott_egy_koalicios_kepviselot_az_sns_elso_a_56773/t_Megpofozott%20egy%20koalíciós%20képviselõt%20az%20SNS%20elsõ%20alelnöke/index.html",-1,-1,-1,-1,-1
131,1,2,"Orbán Viktor","Orbán Viktor kormányfõ arról beszélt, hogy a teljes tisztelet azért is kijár Schmitt Pálnak, mert õ valójában minden magyar embert képvisel, ""õ az +elsõ polgár+, aki megtestesít mindent, ami jó bennünk és azt is, ami esendõ"".","http://www.belfoldihirek.com/belfold/schmitt-pal-a-magyar-embereket-kepviseli",0,0,0,0,0
132,14,2,"Schmitt Pál","Orbán Viktor kormányfõ arról beszélt, hogy a teljes tisztelet azért is kijár Schmitt Pálnak, mert õ valójában minden magyar embert képvisel, ""õ az +elsõ polgár+, aki megtestesít mindent, ami jó bennünk és azt is, ami esendõ"".","http://www.belfoldihirek.com/belfold/schmitt-pal-a-magyar-embereket-kepviseli",1,1,1,1,1
133,4,2,"Schmitt Pa","Valamint azt kívánta Schmitt Pálnak, hogy kellõ méltósággal képviselje a magyarok erõsségeit és esendõségét.","http://www.belfoldihirek.com/belfold/schmitt-pal-a-magyar-embereket-kepviseli",0,0,0,0,0
